created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 07 04:41:15 +0000 2023;1721749633133928454;"Saya mendukung upaya Ganjar Pranowo dalam memberikan perlindungan kepada pekerja agar mereka dapat bekerja dengan aman dan nyaman @vivialviani_22  Ganjar Presiden https://t.co/b9wbEynpSU";0;0;0;0;in;1716662041333944320;1721749633133928454;dimaspradaanaa;https://twitter.com/dimaspradaanaa/status/1721749633133928454
Tue Nov 07 04:41:10 +0000 2023;1721749612372148286;"Keputusan Ganjar Pranowo untuk mengembalikan tanah kepada rakyat adalah tindakan yang adil dan mendukung kepentingan masyarakat @knxwlyrs  Ganjar Presiden https://t.co/mPCWivRNFu";0;0;0;0;in;1686946036907130880;1721749612372148286;LucasShado41693;https://twitter.com/LucasShado41693/status/1721749612372148286
Tue Nov 07 04:41:10 +0000 2023;1721749611424182358;"Ganjar Pranowo menunjukkan komitmennya yang kuat untuk melindungi hak rakyat atas tanah mereka Ini adalah langkah yang sangat baik untuk memastikan keadilan bagi semua @itspitjung  Ganjar Presiden https://t.co/stPYs4ei9q";0;0;0;0;in;1687009596597256192;1721749611424182358;bsimanabil1;https://twitter.com/bsimanabil1/status/1721749611424182358
Tue Nov 07 04:39:48 +0000 2023;1721749267919016221;"Memutuskan yang baik itu harus didasari dengan proses yang baik juga, seno kusumoarjo merasa tentang pencalonan Gibran rasanya tidak terpenuhi. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/53wslp8SoF";0;0;1;1;in;984774510;1721749267919016221;RabeccaFebria;https://twitter.com/RabeccaFebria/status/1721749267919016221
Tue Nov 07 04:39:32 +0000 2023;1721749201942724830;"@Jelli_cent @ganjarpranowo Yakin ketiban rejeki,..... Ato sebaliknya....";0;0;0;0;in;338800280;1721741766452285925;Darminto55Anto;https://twitter.com/Darminto55Anto/status/1721749201942724830
Tue Nov 07 04:39:28 +0000 2023;1721749181965176880;"@ganjarpranowo Apa gagasan anda utk membangun negara ini agar lebih baik Pak?";0;0;0;0;in;819869455;1721446690698486145;wisnudinarko;https://twitter.com/wisnudinarko/status/1721749181965176880
Tue Nov 07 04:39:18 +0000 2023;1721749143159525432;"Ganjar Pranowo adalah pilihan bijak untuk memperbaiki masalah hak tanah dan pekerja di Indonesia @koreancimol  Ganjar Presiden https://t.co/771GDLZJjj";0;0;0;0;in;1686587683123113986;1721749143159525432;salsabila_45644;https://twitter.com/salsabila_45644/status/1721749143159525432
Tue Nov 07 04:39:16 +0000 2023;1721749133038657559;"Selalu mengingatkan kita tentang pentingnya tanah dan hak-hak rakyat adalah langkah yang sangat baik dari Ganjar Pranowo @itsna_6  Ganjar Presiden https://t.co/RFYrpjmk8H";0;0;0;0;in;1685115924054151168;1721749133038657559;cachaaabila;https://twitter.com/cachaaabila/status/1721749133038657559
Tue Nov 07 04:39:15 +0000 2023;1721749129381228798;"Kepastian hukum yang dijanjikan oleh Ganjar Pranowo akan memberikan keyakinan kepada pengusaha untuk mengembangkan usahanya Ini akan membantu meningkatkan perekonomian kita semua @napyongg  Ganjar Presiden https://t.co/vn2dUAShaK";0;0;0;0;in;1696060557357699072;1721749129381228798;anggunyumnaa;https://twitter.com/anggunyumnaa/status/1721749129381228798
Tue Nov 07 04:39:13 +0000 2023;1721749122410258812;"Ganjar Pranowo, pemimpin yang akan membawa perubahan positif untuk Indonesia @Revaadinda01  Ganjar Presiden https://t.co/yp5SlNIyNO";0;0;0;0;in;1686601489966669824;1721749122410258812;kemaldeansyah;https://twitter.com/kemaldeansyah/status/1721749122410258812
Tue Nov 07 04:39:12 +0000 2023;1721749117096083905;"Tindakan nyata Ganjar Pranowo untuk melindungi hak-hak rakyat adalah contoh nyata kepemimpinan yang baik @autumnwonu  Ganjar Presiden https://t.co/eIdLmb0ZgJ";0;0;0;0;in;1696967188312371201;1721749117096083905;devisariii1;https://twitter.com/devisariii1/status/1721749117096083905
Tue Nov 07 04:39:11 +0000 2023;1721749111224033567;"Kepastian hukum adalah fondasi penting untuk pertumbuhan ekonomi yang stabil, dan Ganjar Pranowo mengerti betul akan hal ini @RizkhiRach  Ganjar Presiden https://t.co/XGINsLpl8k";0;0;0;0;in;1696488047511220224;1721749111224033567;herwantoag;https://twitter.com/herwantoag/status/1721749111224033567
Tue Nov 07 04:39:08 +0000 2023;1721749100419571848;"Semoga Ganjar Pranowo dapat mengimplementasikan janji-janjinya dengan sukses @iloveskyandu  Ganjar Presiden https://t.co/rsNBinH9h4";0;0;0;0;in;1684613603847192576;1721749100419571848;xxxavierrs;https://twitter.com/xxxavierrs/status/1721749100419571848
Tue Nov 07 04:39:06 +0000 2023;1721749092475474362;"Kepastian hukum adalah kunci bagi pertumbuhan ekonomi yang stabil, dan Ganjar Pranowo siap untuk menghadirkannya @palmmyxmg  Ganjar Presiden https://t.co/oTGFEtVciH";0;0;0;0;in;1696945138675920896;1721749092475474362;gdirgayono1;https://twitter.com/gdirgayono1/status/1721749092475474362
Tue Nov 07 04:39:03 +0000 2023;1721749078005186753;"Ganjar Pranowo adalah pemimpin yang berkomitmen untuk membangun Indonesia yang lebih baik untuk semua orang @kentutmingyu  Ganjar Presiden https://t.co/54iZ2zeRC9";0;0;0;0;in;1687410685284913152;1721749078005186753;SiskaLestaarii;https://twitter.com/SiskaLestaarii/status/1721749078005186753
Tue Nov 07 04:39:01 +0000 2023;1721749071281676674;"Dengan Ganjar Pranowo, kita akan melihat peningkatan harga produk perkebunan yang menguntungkan petani @nisakn30  Ganjar Presiden https://t.co/t47kgdhFLQ";0;0;0;0;in;1686598348076462081;1721749071281676674;RioBramast51813;https://twitter.com/RioBramast51813/status/1721749071281676674
Tue Nov 07 04:39:01 +0000 2023;1721749068307927362;"Mendukung Ganjar Pranowo yang terus berjuang untuk kesejahteraan rakyat kecil @ayangnyabekyun  Ganjar Presiden https://t.co/2OL1NxRAvJ";0;0;0;0;in;1684416415011581952;1721749068307927362;septi_nurainii;https://twitter.com/septi_nurainii/status/1721749068307927362
Tue Nov 07 04:39:00 +0000 2023;1721749064566685878;"Dengan Ganjar Pranowo, kita bisa lebih percaya diri tentang masa depan pekerja Indonesia @nimeaj13  Ganjar Presiden https://t.co/HwHIcSE1j5";0;0;0;0;in;1686990562996756482;1721749064566685878;ilhamramadanii;https://twitter.com/ilhamramadanii/status/1721749064566685878
Tue Nov 07 04:38:59 +0000 2023;1721749062863736935;"Kmanusiaan tuh BKN cma belain 1negara doang, trus ngaku2 #taatkonstitusi ttg HAM @ganjarpranowo @ArsjadRasjid  HAM yg bnr itu klo prlakuannya ADIL ke smua yg trdampak perang, GAK brat sblah ya 😏";0;0;0;0;in;32762518;1721749062863736935;vivi_mey;https://twitter.com/vivi_mey/status/1721749062863736935
Tue Nov 07 04:38:57 +0000 2023;1721749053955067968;"@Simbok_Dharmi @KhofifahIP @yennywahid @ganjarpranowo @mohmahfudmd Gemoy https://t.co/wH7gG4b0et";0;0;0;0;in;985341453285994496;1721571032673468628;Nugraha00370251;https://twitter.com/Nugraha00370251/status/1721749053955067968
Tue Nov 07 04:38:57 +0000 2023;1721749051899793889;"Ganjar Pranowo berbicara langsung dari hati untuk rakyatnya @queenftx  Ganjar Presiden https://t.co/pN6DttJRzV";0;0;0;0;in;1683705907858006016;1721749051899793889;KartikaNings2;https://twitter.com/KartikaNings2/status/1721749051899793889
Tue Nov 07 04:38:53 +0000 2023;1721749034459873300;"@ganjarpranowo Di hapus, baguslah https://t.co/fEP5sa4VWq";0;0;0;0;in;44966317;1721424405069459711;HardimasHP;https://twitter.com/HardimasHP/status/1721749034459873300
Tue Nov 07 04:38:51 +0000 2023;1721749028004901182;"Untuk mencapai impianmu dalam sebuah pekerjaan, simak penjelasan di atas agar kamu dapat menemukan pekerjaan yang diharapkan.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/EkbF2PBNBK";0;0;0;1;in;1555198191859277825;1721749028004901182;SAGAJOGJA;https://twitter.com/SAGAJOGJA/status/1721749028004901182
Tue Nov 07 04:38:50 +0000 2023;1721749022720102510;"Ganjar Pranowo adalah pemimpin yang peduli dan memahami kebutuhan rakyat serta pengusaha @tewrpikat  Ganjar Presiden https://t.co/60ZnM6ZmeA";0;0;0;0;in;1686943928355074048;1721749022720102510;EmmaSereni13581;https://twitter.com/EmmaSereni13581/status/1721749022720102510
Tue Nov 07 04:38:48 +0000 2023;1721749016520864015;"Ganjar Pranowo adalah pemimpin yang berdedikasi untuk mewujudkan impian masyarakat Indonesia @hudahanifah  Ganjar Presiden https://t.co/PeQKeszCp1";0;0;0;0;in;1687145756069855232;1721749016520864015;donirmdhn03;https://twitter.com/donirmdhn03/status/1721749016520864015
Tue Nov 07 04:38:17 +0000 2023;1721748885289521365;"Bersikap yang netral itu wajib, mari bersama Seno Kusumoarjo menangkan Ganjar - Mahfud dengan cara yang lurus. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/gNYdP518aN";0;0;1;1;in;984774510;1721748885289521365;RabeccaFebria;https://twitter.com/RabeccaFebria/status/1721748885289521365
Tue Nov 07 04:38:09 +0000 2023;1721748852271951917;"AYOO 𝗕𝗘𝗦𝗧𝗜𝗘𝗘..! 𝗚𝗔𝗦𝗣𝗢𝗟 𝗚𝗔𝗡𝗝𝗔𝗥 𝗠𝗔𝗛𝗙𝗨𝗗..!  Ganjar Pranowo Bersilaturahmi Dengan Warga Desa Bukit Jaya Kecamatan Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan, Senin (6/11/2023).  Bukit Jaya merupakan desa berprestasi di tingkat nasional dan… https://t.co/oAzxvlm4yf";1;0;1;2;in;4200088157;1721748852271951917;KutaReal_X;https://twitter.com/KutaReal_X/status/1721748852271951917
Tue Nov 07 04:37:52 +0000 2023;1721748781635719580;"@inibowoitubukan #GasssGanjarMahfud #GanjarPranowo https://t.co/uASqXOmUSd";0;0;0;0;qme;984293305;1721548746478252404;GANFUDsiapGELOT;https://twitter.com/GANFUDsiapGELOT/status/1721748781635719580
Tue Nov 07 04:37:51 +0000 2023;1721748777969885665;"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Sesuk jatahe menteri";0;0;0;0;in;1175069640092864513;1721440897454498035;mia__kusmiyati;https://twitter.com/mia__kusmiyati/status/1721748777969885665
Tue Nov 07 04:37:46 +0000 2023;1721748753709961237;"@TheLadyJoker @jokowi @ganjarpranowo @gibran_tweet Masa sih? https://t.co/3ppQToMx55";0;0;0;0;in;67248996;1721564278308897104;SonnyBoedi;https://twitter.com/SonnyBoedi/status/1721748753709961237
Tue Nov 07 04:37:17 +0000 2023;1721748632834367853;"@genx36545403 @gibran_tweet @ganjarpranowo @mohmahfudmd @jokowi Semua keputusan ada di mas Gibran juga sebenernya dan kita perlu ingat soal berita ini , boleh di klik link ini  https://t.co/SPxm8ny6mj";0;0;0;0;in;330471417;1721534849021022220;boss_chickniqqa;https://twitter.com/boss_chickniqqa/status/1721748632834367853
Tue Nov 07 04:36:56 +0000 2023;1721748546960146764;"Seno Kusumoarjo bersahabat dengan Jokowi sudah lama, namun ia dikecewakan dengan keputusan Jokowi yang mengizinkan Gibran untuk menjadi pasangan Prabowo. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/aZQZNUar0c";0;0;1;1;in;984774510;1721748546960146764;RabeccaFebria;https://twitter.com/RabeccaFebria/status/1721748546960146764
Tue Nov 07 04:36:53 +0000 2023;1721748534473748587;"Kita butuh pemimpin seperti Ganjar Pranowo yang mengutamakan kepentingan rakyat @_iijjoo  Ganjar Presiden https://t.co/XzLgUyGIkS";0;0;0;0;in;1686589487177154560;1721748534473748587;AryaPraset40863;https://twitter.com/AryaPraset40863/status/1721748534473748587
Tue Nov 07 04:36:53 +0000 2023;1721748532078723576;"Keinginan Ganjar Pranowo untuk memberikan kepastian hukum adalah langkah yang akan meningkatkan daya saing Indonesia di dunia @cuancuancuan238  Ganjar Presiden https://t.co/cuw11tnO6d";0;0;0;0;in;1685912946755682304;1721748532078723576;dikasap86147727;https://twitter.com/dikasap86147727/status/1721748532078723576
Tue Nov 07 04:36:52 +0000 2023;1721748529545404628;"Ganjar Pranowo benar-benar peduli terhadap nasib rakyat Indonesia dengan komitmennya untuk mengembalikan tanah milik masyarakat yang telah diambil oleh pihak yang tidak berhak Ini adalah tindakan nyata untuk keadilan @bukaan_doraemon  Ganjar Presiden https://t.co/TjF4ezKllo";0;0;0;0;in;1695739868411035648;1721748529545404628;racheelptr;https://twitter.com/racheelptr/status/1721748529545404628
Tue Nov 07 04:36:51 +0000 2023;1721748525091062214;"Ganjar Pranowo memiliki visi yang jelas untuk Indonesia Ia ingin melindungi hak-hak rakyat dan memajukan ekonomi @kendisyringe  Ganjar Presiden https://t.co/dg16K3FNW5";0;0;0;0;in;1685862001246183424;1721748525091062214;gerievann;https://twitter.com/gerievann/status/1721748525091062214
Tue Nov 07 04:36:51 +0000 2023;1721748523753123886;"Ganjar Pranowo adalah pemimpin yang memahami dan mengutamakan kepentingan rakyat @buterflues  Ganjar Presiden https://t.co/sDSS8ty2LU";0;0;0;0;in;1697200874135916544;1721748523753123886;dedihrmli1;https://twitter.com/dedihrmli1/status/1721748523753123886
Tue Nov 07 04:36:50 +0000 2023;1721748518564729013;"Dukungan untuk Ganjar Pranowo semakin kuat karena tindakan nyatanya untuk melindungi hak-hak rakyat @kylianini  Ganjar Presiden https://t.co/jrD7uVEKrX";0;0;0;0;in;1696478287823028224;1721748518564729013;RadityaTrianto;https://twitter.com/RadityaTrianto/status/1721748518564729013
Tue Nov 07 04:36:48 +0000 2023;1721748513405747673;"Ganjar Pranowo adalah pemimpin yang siap untuk bekerja keras demi kepentingan rakyat dan bangsa @nightsieur  Ganjar Presiden https://t.co/2eu8VPN1St";0;0;0;0;in;1686971947236958208;1721748513405747673;MarcelooAnt;https://twitter.com/MarcelooAnt/status/1721748513405747673
Tue Nov 07 04:36:45 +0000 2023;1721748501623873757;"Dukungan kami untuk Ganjar Pranowo dalam menjaga harga karet dan sawit agar stabil @kimggal  Ganjar Presiden https://t.co/aSi7frYF5V";0;0;0;0;in;1684614748816785408;1721748501623873757;__andita;https://twitter.com/__andita/status/1721748501623873757
Tue Nov 07 04:36:45 +0000 2023;1721748497719058912;"Pesta Rakyat Ganjar Pranowo #14 berhasil menciptakan momen kebersamaan yang memperkaya budaya dan seni di Jawa Barat....😎🇮🇩 Ganjar Mahfud  https://t.co/SANauGnawG";0;0;1;3;in;1978790995;1721748497719058912;LaingenLisa;https://twitter.com/LaingenLisa/status/1721748497719058912
Tue Nov 07 04:36:44 +0000 2023;1721748496993431941;"Ganjar Pranowo, pemimpin yang memahami dan mendukung pengusaha untuk berkembang @safarimoonligxt  Ganjar Presiden https://t.co/rBYpn1nDlC";0;0;0;0;in;1687289910267723776;1721748496993431941;FaisalFahri009;https://twitter.com/FaisalFahri009/status/1721748496993431941
Tue Nov 07 04:36:44 +0000 2023;1721748494137078203;"Keberpihakan Ganjar Pranowo kepada para pengusaha adalah langkah yang akan menguntungkan ekonomi kita @moonhourbi  Ganjar Presiden https://t.co/8IwJD1vtHG";0;0;0;0;in;1686594343518552064;1721748494137078203;RezaMahend30403;https://twitter.com/RezaMahend30403/status/1721748494137078203
Tue Nov 07 04:36:43 +0000 2023;1721748492274823215;"Ganjar Pranowo adalah bukti pemimpin yang mementingkan nasib petani dan pekerja kecil @injunechanie  Ganjar Presiden https://t.co/Whs0FEhGBK";0;0;0;0;in;1686229401745408000;1721748492274823215;RIndrawan7;https://twitter.com/RIndrawan7/status/1721748492274823215
Tue Nov 07 04:36:39 +0000 2023;1721748474218344782;"Tindakan nyata Ganjar Pranowo untuk melindungi hak-hak rakyat adalah bukti bahwa ia adalah pemimpin yang terpercaya @yeppeojjang  Ganjar Presiden https://t.co/zcL98b9PbV";0;0;0;0;in;1700014867351207936;1721748474218344782;fbrnychyo;https://twitter.com/fbrnychyo/status/1721748474218344782
Tue Nov 07 04:36:38 +0000 2023;1721748471739502826;"Keberpihakan Ganjar Pranowo kepada para pengusaha adalah langkah cerdas untuk pertumbuhan ekonomi yang berkelanjutan @cikicikuuuu  Ganjar Presiden https://t.co/iEVARZpG0Q";0;0;0;0;in;1686986949335339008;1721748471739502826;nellysandyy;https://twitter.com/nellysandyy/status/1721748471739502826
Tue Nov 07 04:36:38 +0000 2023;1721748468841189598;"Pak Ganjar Pranowo memang luar biasa, berkomitmen mengembalikan tanah rakyat yang diambil oleh pihak yang tidak berhak @dhrjloves  Ganjar Presiden https://t.co/mGTPsqcqDk";0;0;0;0;in;1686276684646076416;1721748468841189598;widyantiaamelia;https://twitter.com/widyantiaamelia/status/1721748468841189598
Tue Nov 07 04:36:33 +0000 2023;1721748447341183446;"@ganjarpranowo Apakah orang solo bukan orang jawa pak presiden ? Hehehe";0;0;0;0;in;2420923872;1721518453599981881;politikindon;https://twitter.com/politikindon/status/1721748447341183446
Tue Nov 07 04:36:32 +0000 2023;1721748445785133329;"Perlindungan terhadap pekerja adalah nilai yang melekat dalam kepemimpinan Ganjar Pranowo @Ukthi99  Ganjar Presiden https://t.co/SQVbxf6qO0";0;0;0;0;in;1687128965226573824;1721748445785133329;litsyaningrum1;https://twitter.com/litsyaningrum1/status/1721748445785133329
Tue Nov 07 04:36:27 +0000 2023;1721748422674534649;"Pak Ganjar Pranowo adalah pemimpin yang selalu berusaha memahami dan memecahkan masalah yang dihadapi rakyat @chocobear_lhc  Ganjar Presiden https://t.co/Ybo6jNxoJD";0;0;0;0;in;1687029034847444992;1721748422674534649;satriapura1;https://twitter.com/satriapura1/status/1721748422674534649
Tue Nov 07 04:35:44 +0000 2023;1721748242059366690;"Ganjar pranowo sebut airfarmasi bisa dilakukan dengan sains  #GanjarBantuUMKM https://t.co/I49zdchZtq";0;0;0;0;in;1401320216647192576;1721748242059366690;_cakalang_;https://twitter.com/_cakalang_/status/1721748242059366690
Tue Nov 07 04:35:40 +0000 2023;1721748228738253103;"@PartaiSocmed @ganjarpranowo @susipudjiastuti Saya tahu artinya. Artinya mereka akan bertemu.";0;0;0;0;in;1683326846765785088;1721714244486623563;Mitropray_Lim;https://twitter.com/Mitropray_Lim/status/1721748228738253103
Tue Nov 07 04:35:26 +0000 2023;1721748167279186415;"Mantap....gass pool...tuk Ganjar-Mahfud RI 1 2024-2029...lanjutkan.. . . . #mottogp  #DIYjogja #jogja #yogyakarta #jogjahits #ganjarpranowo  #pranowoganjar #lapakganjar #jogjaistimewah #LanjutGan #GanjarMediaCenter #GPForRI1 #GanjarUntukSemua https://t.co/AQ3gV6omdU";0;0;0;0;in;1700047635854618624;1721748167279186415;nanddjun;https://twitter.com/nanddjun/status/1721748167279186415
Tue Nov 07 04:35:18 +0000 2023;1721748136476225973;"Pak  @ganjarpranowo  berkolaborasi dg pelaku UMKM di Palembang,Sumsel , u/ mencoba membuat kue lapis khas Palembang, lapis Maksuba.  P Ganjar mengakui bhw proses pembuatan lapis Maksuba mmrlukan kesabaran krn melibatkan beberapa bahan dn  metode yg ckp rumit.  I #GanjarMahfud2024 https://t.co/qpfUDKd2Xp";0;0;0;3;in;1168705905015148546;1721748136476225973;BungkusTukang;https://twitter.com/BungkusTukang/status/1721748136476225973
Tue Nov 07 04:35:03 +0000 2023;1721748072030687618;"Hebat sekali Pak Ganjar Pranowo sudah memikirkan masa depan milenial dengan membahas bonus demografi @0097LISA  Ganjar Presiden https://t.co/cWM6U4j3xn";0;0;0;0;in;1683538482126557184;1721748072030687618;fidelyamhrn_;https://twitter.com/fidelyamhrn_/status/1721748072030687618
Tue Nov 07 04:34:31 +0000 2023;1721747938266030232;"CAPRES GANJAR NEE BOSS..!  Ganjar Pranowo, Sosok Capres Santun Penuh Prestasi Yang Mungkin Sudah Tak Asing Lagi di Telinga Kita.  Namun, siapa sebenarnya Ganjar Pranowo? Beliau adalah mantan Gubernur Jawa Tengah yang sukses mencuri perhatian dengan prestasi-prestasi cemerlang… https://t.co/jMjiCqsztV";1;2;3;14;in;4200088157;1721747938266030232;KutaReal_X;https://twitter.com/KutaReal_X/status/1721747938266030232
Tue Nov 07 04:34:30 +0000 2023;1721747932809228399;"Perlindungan terhadap pekerja adalah kunci untuk menciptakan lingkungan kerja yang sehat dan produktif Ganjar Pranowo memahami hal ini dengan baik @pandaaabibi  Ganjar Presiden https://t.co/Ko3ad4wyoj";0;0;0;0;in;1685876301406838784;1721747932809228399;tiaralestara_;https://twitter.com/tiaralestara_/status/1721747932809228399
Tue Nov 07 04:34:29 +0000 2023;1721747929889914996;"Komitmen Ganjar Pranowo terhadap rakyat dan pengusaha adalah modal besar untuk masa depan Indonesia @cutufxyfy  Ganjar Presiden https://t.co/NzsprQlkda";0;0;0;0;in;1686579011617775616;1721747929889914996;rayhanadit24816;https://twitter.com/rayhanadit24816/status/1721747929889914996
Tue Nov 07 04:34:26 +0000 2023;1721747917550285021;"Komitmen Ganjar Pranowo untuk mengembalikan tanah rakyat adalah langkah yang akan mendapat dukungan luas @oficialjmarcos  Ganjar Presiden https://t.co/0GSHkZgF6J";0;0;0;0;in;1685910485303283712;1721747917550285021;DewiAng92229676;https://twitter.com/DewiAng92229676/status/1721747917550285021
Tue Nov 07 04:34:25 +0000 2023;1721747913267900463;"Komitmen Ganjar Pranowo terhadap harga produk perkebunan adalah langkah yang penting untuk mendukung pertumbuhan ekonomi @blackxjaemin  Ganjar Presiden https://t.co/UOLeo6P5fe";0;0;0;0;in;1695659098728247296;1721747913267900463;adeliaskrr;https://twitter.com/adeliaskrr/status/1721747913267900463
Tue Nov 07 04:34:25 +0000 2023;1721747911648919663;"@nongandah @ganjarpranowo karna biasa gerak-cepat coba gemoy, ya ga sanggup🙈 kita #GasssGanjarMahfud aja deh";0;0;0;0;in;1573242996824297472;1721729700228419936;followerGanjar;https://twitter.com/followerGanjar/status/1721747911648919663
Tue Nov 07 04:34:24 +0000 2023;1721747907102261660;"Komitmen Ganjar Pranowo terhadap harga produk perkebunan akan memberikan dampak positif pada sektor pertanian kita @vevenct  Ganjar Presiden https://t.co/YhkcnfbnaP";0;0;0;0;in;1687023754671722496;1721747907102261660;PrasetyoIim;https://twitter.com/PrasetyoIim/status/1721747907102261660
Tue Nov 07 04:34:23 +0000 2023;1721747903029576021;"Ganjar Pranowo adalah pemimpin yang memahami kebutuhan rakyat dan siap untuk bertindak @windyfury  Ganjar Presiden https://t.co/bymCTRYpO8";0;0;0;0;in;1696952076994326528;1721747903029576021;Agusdarsonoo1;https://twitter.com/Agusdarsonoo1/status/1721747903029576021
Tue Nov 07 04:34:22 +0000 2023;1721747898441048117;"Ganjar Pranowo adalah pemimpin yang berhati nurani, siap untuk memperjuangkan keadilan bagi rakyat Indonesia @aproxdhite  Ganjar Presiden https://t.co/KXxdhFckFS";0;0;0;0;in;1684906478921224192;1721747898441048117;andaruriki_;https://twitter.com/andaruriki_/status/1721747898441048117
Tue Nov 07 04:34:21 +0000 2023;1721747895291154801;"Ganjar Pranowo menunjukkan bahwa ia pemimpin yang memperhatikan semua lapisan masyarakat @gggggggjssj  Ganjar Presiden https://t.co/ej1tZVUKlK";0;0;0;0;in;1681240362466308098;1721747895291154801;Irvanndriansyah;https://twitter.com/Irvanndriansyah/status/1721747895291154801
Tue Nov 07 04:34:21 +0000 2023;1721747895047901195;"Dukungan untuk Ganjar Pranowo adalah dukungan untuk keadilan sosial @immabooss  Ganjar Presiden https://t.co/9hJ9c9f0E1";0;0;0;0;in;1686980127379599362;1721747895047901195;aahmadzackyy;https://twitter.com/aahmadzackyy/status/1721747895047901195
Tue Nov 07 04:34:21 +0000 2023;1721747894649467243;"Kita butuh pemimpin seperti Ganjar Pranowo yang siap menjaga hak-hak rakyat @sukatejus  Ganjar Presiden https://t.co/Gq3PhOj7hs";0;0;0;0;in;1684766842836115456;1721747894649467243;donisalmn;https://twitter.com/donisalmn/status/1721747894649467243
Tue Nov 07 04:34:21 +0000 2023;1721747894561345682;"Komitmen Ganjar Pranowo terhadap pekerja adalah langkah yang sangat penting @dlwlur  Ganjar Presiden https://t.co/2VfGWjyrpe";0;0;0;0;in;1686279637587079168;1721747894561345682;rahman_fathuur;https://twitter.com/rahman_fathuur/status/1721747894561345682
Tue Nov 07 04:34:18 +0000 2023;1721747881710002440;"Ganjar Pranowo adalah pemimpin yang berkomitmen untuk membawa perubahan positif bagi rakyat Indonesia @nadui1129  Ganjar Presiden https://t.co/HleygGt88z";0;0;0;0;in;1686596437264699392;1721747881710002440;NadiraS54646529;https://twitter.com/NadiraS54646529/status/1721747881710002440
Tue Nov 07 04:34:19 +0000 2023;1721747885149258068;"Komitmen Ganjar Pranowo untuk mengembalikan tanah rakyat adalah langkah yang layak diapresiasi dalam rangka menghormati hak-hak mereka @psych0land  Ganjar Presiden https://t.co/WAd77aH7ec";0;0;0;0;in;1686568996899053568;1721747885149258068;EkaCahyani00;https://twitter.com/EkaCahyani00/status/1721747885149258068
Tue Nov 07 04:34:19 +0000 2023;1721747888391524461;"@DrPullmanrogers @TheLadyJoker @jokowi @ganjarpranowo @gibran_tweet @kaesangp @jokowi &amp  family, dulu harapan kini penghianatan pd demokrasi &amp  nilai2 kepantasan/ etika.  Dari planga plongo menjadi monster pembunuh demokrasi..";0;0;0;0;in;285610709;1721564278308897104;jerin_68;https://twitter.com/jerin_68/status/1721747888391524461
Tue Nov 07 04:34:15 +0000 2023;1721747868439208246;"Terkait maju nya Gibran menjadi pendamping Prabowo, dan diizinkan oleh Jokowi itu membuat Seno Kusumoarjo kecewa. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/ujvRo7akvQ";0;0;1;1;in;984774510;1721747868439208246;RabeccaFebria;https://twitter.com/RabeccaFebria/status/1721747868439208246
Tue Nov 07 04:33:58 +0000 2023;1721747797337321775;"@B1nt4ng_K1r4r4 @ganjarpranowo Capres idola😍🤟";0;0;0;2;es;1411227935613222915;1721745637442761168;Yulia_NS79;https://twitter.com/Yulia_NS79/status/1721747797337321775
Tue Nov 07 04:33:56 +0000 2023;1721747791616327887;"@genx36545403 @gibran_tweet @ganjarpranowo @mohmahfudmd @jokowi ini loh yg bikin ogah jd pasangan ganjar Ganjar yg bikin U20 gagal Gibran malah yg harus minta maaf di muka umum kan kocak banget ganjar dan pdip ini otoriter senior e kebangetan junior cm Jd bahan bullyan klo berani beda https://t.co/oQylOB9plW";0;0;0;0;in;1184695438365974528;1721534849021022220;tekarok007;https://twitter.com/tekarok007/status/1721747791616327887
Tue Nov 07 04:33:30 +0000 2023;1721747679703953524;"@Marbot_Udien @ganjarpranowo Ganjar Adalah Ganjar #GanjarPilihanRakyat";0;0;1;1;in;1411227935613222915;1721745399868973395;Yulia_NS79;https://twitter.com/Yulia_NS79/status/1721747679703953524
Tue Nov 07 04:33:27 +0000 2023;1721747667792076916;"@Cak_Hariy @ganjarpranowo @aniesbaswedan knp GP, PS tak hadir ?   Karna anies bukan siapa siapa cak 🤭";0;0;0;0;in;455393011;1721745498015690760;JendIsMyName__;https://twitter.com/JendIsMyName__/status/1721747667792076916
Tue Nov 07 04:32:54 +0000 2023;1721747531376554443;"@PartaiSocmed @ganjarpranowo @susipudjiastuti bismillah bu susi 🙏🏻";0;0;0;0;in;1027547627338981377;1721714244486623563;xdantte;https://twitter.com/xdantte/status/1721747531376554443
